event_id,sport_key,sport_title,commence_time,home_team,away_team,bookmaker_key,bookmaker_title,bookmaker_last_update,market_key,market_last_update,selection,decimal_odds
c12986f447a515fbe641addd786dbb24,soccer_fifa_world_cup,FIFA World Cup,2026-06-13T01:00:00Z,USA,Paraguay,betmgm,BetMGM,2026-06-10T03:16:40Z,h2h,2026-06-10T03:16:40Z,Draw,3.3
c12986f447a515fbe641addd786dbb24,soccer_fifa_world_cup,FIFA World Cup,2026-06-13T01:00:00Z,USA,Paraguay,fanduel,FanDuel,2026-06-10T03:15:25Z,h2h,2026-06-10T03:15:25Z,Paraguay,4.1
c12986f447a515fbe641addd786dbb24,soccer_fifa_world_cup,FIFA World Cup,2026-06-13T01:00:00Z,USA,Paraguay,fanduel,FanDuel,2026-06-10T03:15:25Z,h2h,2026-06-10T03:15:25Z,USA,1.95
c12986f447a515fbe641addd786dbb24,soccer_fifa_world_cup,FIFA World Cup,2026-06-13T01:00:00Z,USA,Paraguay,fanduel,FanDuel,2026-06-10T03:15:25Z,h2h,2026-06-10T03:15:25Z,Draw,3.4
c12986f447a515fbe641addd786dbb24,soccer_fifa_world_cup,FIFA World Cup,2026-06-13T01:00:00Z,USA,Paraguay,bovada,Bovada,2026-06-10T03:15:47Z,h2h,2026-06-10T03:15:47Z,Paraguay,3.9
c12986f447a515fbe641addd786dbb24,soccer_fifa_world_cup,FIFA World Cup,2026-06-13T01:00:00Z,USA,Paraguay,bovada,Bovada,2026-06-10T03:15:47Z,h2h,2026-06-10T03:15:47Z,USA,1.97
c12986f447a515fbe641addd786dbb24,soccer_fifa_world_cup,FIFA World Cup,2026-06-13T01:00:00Z,USA,Paraguay,bovada,Bovada,2026-06-10T03:15:47Z,h2h,2026-06-10T03:15:47Z,Draw,3.45
c12986f447a515fbe641addd786dbb24,soccer_fifa_world_cup,FIFA World Cup,2026-06-13T01:00:00Z,USA,Paraguay,betonlineag,BetOnline.ag,2026-06-10T03:16:21Z,h2h,2026-06-10T03:16:21Z,Paraguay,4.08
c12986f447a515fbe641addd786dbb24,soccer_fifa_world_cup,FIFA World Cup,2026-06-13T01:00:00Z,USA,Paraguay,betonlineag,BetOnline.ag,2026-06-10T03:16:21Z,h2h,2026-06-10T03:16:21Z,USA,2.0
c12986f447a515fbe641addd786dbb24,soccer_fifa_world_cup,FIFA World Cup,2026-06-13T01:00:00Z,USA,Paraguay,betonlineag,BetOnline.ag,2026-06-10T03:16:21Z,h2h,2026-06-10T03:16:21Z,Draw,3.45
c12986f447a515fbe641addd786dbb24,soccer_fifa_world_cup,FIFA World Cup,2026-06-13T01:00:00Z,USA,Paraguay,mybookieag,MyBookie.ag,2026-06-10T03:16:04Z,h2h,2026-06-10T03:16:04Z,Paraguay,3.7
c12986f447a515fbe641addd786dbb24,soccer_fifa_world_cup,FIFA World Cup,2026-06-13T01:00:00Z,USA,Paraguay,mybookieag,MyBookie.ag,2026-06-10T03:16:04Z,h2h,2026-06-10T03:16:04Z,USA,2.0
c12986f447a515fbe641addd786dbb24,soccer_fifa_world_cup,FIFA World Cup,2026-06-13T01:00:00Z,USA,Paraguay,mybookieag,MyBookie.ag,2026-06-10T03:16:04Z,h2h,2026-06-10T03:16:04Z,Draw,3.22
c12986f447a515fbe641addd786dbb24,soccer_fifa_world_cup,FIFA World Cup,2026-06-13T01:00:00Z,USA,Paraguay,draftkings,DraftKings,2026-06-10T03:16:39Z,h2h,2026-06-10T03:16:38Z,Paraguay,3.95
c12986f447a515fbe641addd786dbb24,soccer_fifa_world_cup,FIFA World Cup,2026-06-13T01:00:00Z,USA,Paraguay,draftkings,DraftKings,2026-06-10T03:16:39Z,h2h,2026-06-10T03:16:38Z,USA,1.95
c12986f447a515fbe641addd786dbb24,soccer_fifa_world_cup,FIFA World Cup,2026-06-13T01:00:00Z,USA,Paraguay,draftkings,DraftKings,2026-06-10T03:16:39Z,h2h,2026-06-10T03:16:38Z,Draw,3.45
c12986f447a515fbe641addd786dbb24,soccer_fifa_world_cup,FIFA World Cup,2026-06-13T01:00:00Z,USA,Paraguay,betrivers,BetRivers,2026-06-10T03:16:41Z,h2h,2026-06-10T03:16:40Z,Paraguay,4.1
c12986f447a515fbe641addd786dbb24,soccer_fifa_world_cup,FIFA World Cup,2026-06-13T01:00:00Z,USA,Paraguay,betrivers,BetRivers,2026-06-10T03:16:41Z,h2h,2026-06-10T03:16:40Z,USA,1.93
c12986f447a515fbe641addd786dbb24,soccer_fifa_world_cup,FIFA World Cup,2026-06-13T01:00:00Z,USA,Paraguay,betrivers,BetRivers,2026-06-10T03:16:41Z,h2h,2026-06-10T03:16:40Z,Draw,3.4
26634922d3f78c146440816023e40de8,soccer_fifa_world_cup,FIFA World Cup,2026-06-13T19:00:00Z,Qatar,Switzerland,betonlineag,BetOnline.ag,2026-06-10T03:16:21Z,h2h,2026-06-10T03:16:21Z,Qatar,13.25
